IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
132.145.124.198,2086,2086,false,NRT,Asia Pacific,Tokyo,100,0.00
138.2.6.15,8443,8443,true,NRT,Asia Pacific,Tokyo,100,0.00
168.138.198.53,2086,0,false,NRT,Asia Pacific,Tokyo,100,0.00
138.2.12.32,2053,2053,true,NRT,Asia Pacific,Tokyo,100,0.00
155.248.160.83,2087,2087,true,NRT,Asia Pacific,Tokyo,100,0.00
152.70.99.187,2096,2096,true,NRT,Asia Pacific,Tokyo,100,0.00
141.147.160.221,2082,2082,false,NRT,Asia Pacific,Tokyo,101,0.00
132.145.112.168,2095,0,false,NRT,Asia Pacific,Tokyo,101,0.00
140.83.38.243,2096,2096,true,NRT,Asia Pacific,Tokyo,101,0.00
158.101.81.4,2086,2086,false,NRT,Asia Pacific,Tokyo,101,0.00
141.147.178.202,2086,2086,false,NRT,Asia Pacific,Tokyo,101,0.00
131.186.43.107,2053,0,true,NRT,Asia Pacific,Tokyo,101,0.00
168.138.212.175,2095,0,false,NRT,Asia Pacific,Tokyo,101,0.00
158.101.139.42,2082,2082,false,NRT,Asia Pacific,Tokyo,101,0.00
138.2.0.217,8080,8080,false,NRT,Asia Pacific,Tokyo,101,0.00
150.230.109.138,8080,8080,false,NRT,Asia Pacific,Tokyo,101,0.00
150.230.61.252,80,0,false,KIX,Asia Pacific,Osaka,101,0.00
168.138.198.50,8080,0,false,NRT,Asia Pacific,Tokyo,101,0.00
132.145.123.238,8880,0,false,NRT,Asia Pacific,Tokyo,101,0.00
131.186.34.244,2096,2096,true,NRT,Asia Pacific,Tokyo,101,0.00
150.230.107.94,8080,8080,false,NRT,Asia Pacific,Tokyo,101,0.00
150.230.101.13,2083,0,true,NRT,Asia Pacific,Tokyo,101,0.00
150.230.99.173,2095,2095,false,NRT,Asia Pacific,Tokyo,101,0.00
140.238.62.12,2082,2082,false,NRT,Asia Pacific,Tokyo,101,0.00
141.147.191.132,8880,8880,false,NRT,Asia Pacific,Tokyo,101,0.00
155.248.182.244,2052,0,false,NRT,Asia Pacific,Tokyo,101,0.00
155.248.169.25,2086,0,false,NRT,Asia Pacific,Tokyo,101,0.00
158.101.159.212,8080,8080,false,NRT,Asia Pacific,Tokyo,101,0.00
158.101.144.189,8080,8080,false,NRT,Asia Pacific,Tokyo,101,0.00
158.101.154.70,2082,2082,false,NRT,Asia Pacific,Tokyo,101,0.00
168.138.198.53,8080,8080,false,NRT,Asia Pacific,Tokyo,101,0.00
132.145.120.103,8880,8880,false,NRT,Asia Pacific,Tokyo,101,0.00
155.248.178.235,2095,0,false,NRT,Asia Pacific,Tokyo,101,0.00
150.230.213.65,8080,0,false,NRT,Asia Pacific,Tokyo,101,0.00
140.238.33.94,2082,2082,false,NRT,Asia Pacific,Tokyo,101,0.00
168.138.205.38,2052,2052,false,NRT,Asia Pacific,Tokyo,101,0.00
158.101.69.12,2086,0,false,NRT,Asia Pacific,Tokyo,101,0.00
132.145.123.6,2086,0,false,NRT,Asia Pacific,Tokyo,101,0.00
151.145.69.174,2053,2053,true,NRT,Asia Pacific,Tokyo,101,0.00
138.2.9.66,80,80,false,NRT,Asia Pacific,Tokyo,101,0.00
150.230.204.117,8080,0,false,NRT,Asia Pacific,Tokyo,101,0.00
150.230.105.53,80,0,false,NRT,Asia Pacific,Tokyo,101,0.00
150.230.204.117,8880,0,false,NRT,Asia Pacific,Tokyo,101,0.00
132.145.123.159,2053,0,true,NRT,Asia Pacific,Tokyo,101,0.00
132.145.120.118,2083,2083,true,NRT,Asia Pacific,Tokyo,101,0.00
155.248.176.68,2052,0,false,NRT,Asia Pacific,Tokyo,101,0.00
151.145.70.28,2083,2083,true,NRT,Asia Pacific,Tokyo,101,0.00
132.145.122.95,2086,0,false,NRT,Asia Pacific,Tokyo,101,0.00
138.2.20.230,8080,8080,false,NRT,Asia Pacific,Tokyo,101,0.00
168.138.214.62,80,80,false,NRT,Asia Pacific,Tokyo,101,0.00
150.230.105.179,8443,0,true,NRT,Asia Pacific,Tokyo,102,0.00
168.138.202.145,2095,2095,false,NRT,Asia Pacific,Tokyo,102,0.00
155.248.167.70,2095,2095,false,NRT,Asia Pacific,Tokyo,102,0.00
138.2.18.73,80,0,false,NRT,Asia Pacific,Tokyo,102,0.00
158.101.69.144,2095,2095,false,NRT,Asia Pacific,Tokyo,102,0.00
140.238.58.42,2086,2086,false,NRT,Asia Pacific,Tokyo,102,0.00
132.145.117.33,8443,0,true,NRT,Asia Pacific,Tokyo,102,0.00
131.186.34.11,8880,8880,false,NRT,Asia Pacific,Tokyo,102,0.00
151.145.65.108,2096,0,true,NRT,Asia Pacific,Tokyo,102,0.00
168.138.192.185,2087,2087,true,NRT,Asia Pacific,Tokyo,102,0.00
151.145.75.28,2087,2087,true,NRT,Asia Pacific,Tokyo,102,0.00
131.186.43.107,8080,8080,false,NRT,Asia Pacific,Tokyo,102,0.00
138.2.11.179,8880,8880,false,NRT,Asia Pacific,Tokyo,102,0.00
152.70.106.13,8443,0,true,NRT,Asia Pacific,Tokyo,102,0.00
132.145.123.112,8880,0,false,NRT,Asia Pacific,Tokyo,102,0.00
168.138.212.175,2096,2096,true,NRT,Asia Pacific,Tokyo,102,0.00
158.101.65.24,80,80,false,NRT,Asia Pacific,Tokyo,102,0.00
131.186.34.244,2083,2083,true,NRT,Asia Pacific,Tokyo,102,0.00
150.230.204.117,2095,0,false,NRT,Asia Pacific,Tokyo,102,0.00
132.145.120.197,2086,0,false,NRT,Asia Pacific,Tokyo,102,0.00
150.230.98.39,2083,0,true,NRT,Asia Pacific,Tokyo,102,0.00
140.238.46.138,2083,2083,true,NRT,Asia Pacific,Tokyo,102,0.00
168.138.200.155,8080,0,false,NRT,Asia Pacific,Tokyo,102,0.00
158.101.68.48,80,80,false,NRT,Asia Pacific,Tokyo,102,0.00
168.138.198.53,8880,8880,false,NRT,Asia Pacific,Tokyo,102,0.00
132.145.127.21,2086,0,false,NRT,Asia Pacific,Tokyo,102,0.00
155.248.167.70,8443,8443,true,NRT,Asia Pacific,Tokyo,102,0.00
132.145.121.175,8880,0,false,NRT,Asia Pacific,Tokyo,102,0.00
132.145.120.182,2095,0,false,NRT,Asia Pacific,Tokyo,102,0.00
150.230.99.173,8080,0,false,NRT,Asia Pacific,Tokyo,102,0.00
152.70.99.187,80,0,false,NRT,Asia Pacific,Tokyo,102,0.00
131.186.46.75,2095,0,false,NRT,Asia Pacific,Tokyo,102,0.00
132.145.117.33,2095,0,false,NRT,Asia Pacific,Tokyo,102,0.00
150.230.98.39,80,80,false,NRT,Asia Pacific,Tokyo,103,0.00
158.101.144.34,2086,2086,false,NRT,Asia Pacific,Tokyo,103,0.00
131.186.37.69,8080,8080,false,NRT,Asia Pacific,Tokyo,103,0.00
168.138.206.109,8880,8880,false,NRT,Asia Pacific,Tokyo,103,0.00
138.2.19.122,2095,2095,false,NRT,Asia Pacific,Tokyo,103,0.00
132.226.0.181,8880,0,false,NRT,Asia Pacific,Tokyo,103,0.00
150.230.200.210,2052,2052,false,NRT,Asia Pacific,Tokyo,103,0.00
158.101.68.48,8080,8080,false,NRT,Asia Pacific,Tokyo,103,0.00
150.230.217.29,2095,0,false,NRT,Asia Pacific,Tokyo,103,0.00
132.226.14.155,2083,0,true,NRT,Asia Pacific,Tokyo,103,0.00
132.145.120.182,2052,2052,false,NRT,Asia Pacific,Tokyo,103,0.00
132.226.6.5,2082,2082,false,NRT,Asia Pacific,Tokyo,103,0.00
132.226.14.155,2053,0,true,NRT,Asia Pacific,Tokyo,103,0.00
132.145.123.159,2082,2082,false,NRT,Asia Pacific,Tokyo,103,0.00
150.230.214.218,8080,8080,false,NRT,Asia Pacific,Tokyo,103,0.00
150.230.107.197,2082,2082,false,NRT,Asia Pacific,Tokyo,103,0.00
138.2.15.8,2052,2052,false,NRT,Asia Pacific,Tokyo,103,0.00
152.70.98.174,8443,0,true,NRT,Asia Pacific,Tokyo,103,0.00
158.101.149.71,80,80,false,NRT,Asia Pacific,Tokyo,103,0.00
140.238.52.141,2095,2095,false,NRT,Asia Pacific,Tokyo,103,0.00
140.238.52.141,2087,2087,true,NRT,Asia Pacific,Tokyo,103,0.00
138.2.12.32,2095,2095,false,NRT,Asia Pacific,Tokyo,103,0.00
151.145.71.127,2053,2053,true,NRT,Asia Pacific,Tokyo,103,0.00
158.101.140.255,2083,2083,true,NRT,Asia Pacific,Tokyo,103,0.00
158.179.188.7,2082,0,false,NRT,Asia Pacific,Tokyo,103,0.00
150.230.106.21,2096,0,true,NRT,Asia Pacific,Tokyo,103,0.00
141.147.183.96,2087,2087,true,NRT,Asia Pacific,Tokyo,103,0.00
141.147.178.202,2052,2052,false,NRT,Asia Pacific,Tokyo,103,0.00
138.3.210.114,8880,0,false,NRT,Asia Pacific,Tokyo,103,0.00
132.145.126.204,2082,2082,false,NRT,Asia Pacific,Tokyo,103,0.00
158.101.69.12,2052,2052,false,NRT,Asia Pacific,Tokyo,104,0.00
140.238.41.167,2052,2052,false,NRT,Asia Pacific,Tokyo,104,0.00
64.110.101.125,443,443,true,KIX,Asia Pacific,Osaka,104,0.00
158.101.145.246,2095,2095,false,NRT,Asia Pacific,Tokyo,104,0.00
131.186.34.11,2086,2086,false,NRT,Asia Pacific,Tokyo,104,0.00
132.145.124.198,2095,0,false,NRT,Asia Pacific,Tokyo,104,0.00
168.138.197.222,8880,8880,false,NRT,Asia Pacific,Tokyo,104,0.00
131.186.37.69,2096,2096,true,NRT,Asia Pacific,Tokyo,104,0.00
141.147.160.221,2052,2052,false,NRT,Asia Pacific,Tokyo,104,0.00
158.101.68.100,2082,2082,false,NRT,Asia Pacific,Tokyo,104,0.00
140.238.62.12,2087,2087,true,NRT,Asia Pacific,Tokyo,104,0.00
168.138.198.202,8080,8080,false,NRT,Asia Pacific,Tokyo,105,0.00
158.101.69.12,2095,0,false,NRT,Asia Pacific,Tokyo,105,0.00
132.145.123.238,2086,2086,false,NRT,Asia Pacific,Tokyo,105,0.00
150.230.105.183,2082,0,false,NRT,Asia Pacific,Tokyo,105,0.00
140.238.33.165,2086,2086,false,NRT,Asia Pacific,Tokyo,105,0.00
150.230.207.53,2095,2095,false,NRT,Asia Pacific,Tokyo,105,0.00
168.138.197.222,2052,2052,false,NRT,Asia Pacific,Tokyo,105,0.00
150.230.109.252,8443,8443,true,NRT,Asia Pacific,Tokyo,105,0.00
140.238.41.253,2086,2086,false,NRT,Asia Pacific,Tokyo,105,0.00
150.230.101.13,80,0,false,NRT,Asia Pacific,Tokyo,105,0.00
132.145.126.204,2052,0,false,NRT,Asia Pacific,Tokyo,105,0.00
131.186.36.248,8443,8443,true,NRT,Asia Pacific,Tokyo,105,0.00
168.138.196.237,2095,2095,false,NRT,Asia Pacific,Tokyo,105,0.00
138.2.19.122,2087,2087,true,NRT,Asia Pacific,Tokyo,105,0.00
155.248.176.98,8880,0,false,NRT,Asia Pacific,Tokyo,105,0.00
138.2.6.252,2052,2052,false,NRT,Asia Pacific,Tokyo,105,0.00
155.248.174.71,2083,0,true,NRT,Asia Pacific,Tokyo,105,0.00
140.238.52.81,80,80,false,NRT,Asia Pacific,Tokyo,105,0.00
150.230.101.13,2096,2096,true,NRT,Asia Pacific,Tokyo,105,0.00
158.101.137.96,2096,2096,true,NRT,Asia Pacific,Tokyo,105,0.00
141.147.164.54,2083,2083,true,NRT,Asia Pacific,Tokyo,105,0.00
138.2.0.217,80,80,false,NRT,Asia Pacific,Tokyo,106,0.00
140.238.32.184,2083,2083,true,NRT,Asia Pacific,Tokyo,106,0.00
168.138.212.175,80,0,false,NRT,Asia Pacific,Tokyo,106,0.00
150.230.213.95,2086,2086,false,NRT,Asia Pacific,Tokyo,106,0.00
140.238.38.245,2052,2052,false,NRT,Asia Pacific,Tokyo,106,0.00
140.238.60.71,80,80,false,NRT,Asia Pacific,Tokyo,106,0.00
138.2.13.200,8880,8880,false,NRT,Asia Pacific,Tokyo,106,0.00
131.186.62.26,2083,0,true,NRT,Asia Pacific,Tokyo,106,0.00
168.138.209.84,2082,2082,false,NRT,Asia Pacific,Tokyo,106,0.00
140.238.50.99,80,80,false,NRT,Asia Pacific,Tokyo,106,0.00
155.248.180.103,80,80,false,NRT,Asia Pacific,Tokyo,106,0.00
168.138.209.84,8080,8080,false,NRT,Asia Pacific,Tokyo,106,0.00
150.230.201.162,2096,0,true,NRT,Asia Pacific,Tokyo,107,0.00
150.230.105.183,8880,0,false,NRT,Asia Pacific,Tokyo,107,0.00
132.145.122.95,8443,0,true,NRT,Asia Pacific,Tokyo,107,0.00
150.230.109.252,2086,0,false,NRT,Asia Pacific,Tokyo,107,0.00
132.145.123.143,2083,0,true,NRT,Asia Pacific,Tokyo,107,0.00
141.147.160.221,2053,2053,true,NRT,Asia Pacific,Tokyo,107,0.00
132.145.121.247,2052,2052,false,NRT,Asia Pacific,Tokyo,107,0.00
158.101.131.218,2086,2086,false,NRT,Asia Pacific,Tokyo,107,0.00
158.101.140.255,2053,2053,true,NRT,Asia Pacific,Tokyo,107,0.00
131.186.60.162,2082,2082,false,NRT,Asia Pacific,Tokyo,107,0.00
132.145.117.33,2087,0,true,NRT,Asia Pacific,Tokyo,107,0.00
168.138.206.68,8880,8880,false,NRT,Asia Pacific,Tokyo,107,0.00
168.138.212.74,2083,2083,true,NRT,Asia Pacific,Tokyo,107,0.00
150.230.207.53,80,80,false,NRT,Asia Pacific,Tokyo,107,0.00
132.145.120.115,8080,8080,false,NRT,Asia Pacific,Tokyo,108,0.00
138.2.6.248,8443,0,true,NRT,Asia Pacific,Tokyo,108,0.00
168.138.198.202,8880,0,false,NRT,Asia Pacific,Tokyo,108,0.00
132.145.121.123,2086,2086,false,NRT,Asia Pacific,Tokyo,108,0.00
131.186.45.88,2086,2086,false,NRT,Asia Pacific,Tokyo,108,0.00
151.145.75.28,2053,2053,true,NRT,Asia Pacific,Tokyo,108,0.00
150.230.221.114,2095,2095,false,NRT,Asia Pacific,Tokyo,109,0.00
155.248.177.210,80,80,false,NRT,Asia Pacific,Tokyo,109,0.00
138.2.6.252,2096,2096,true,NRT,Asia Pacific,Tokyo,109,0.00
138.3.223.50,2052,0,false,NRT,Asia Pacific,Tokyo,109,0.00
141.147.178.115,2086,2086,false,NRT,Asia Pacific,Tokyo,109,0.00
131.186.41.82,8880,8880,false,NRT,Asia Pacific,Tokyo,109,0.00
168.138.198.202,2053,2053,true,NRT,Asia Pacific,Tokyo,109,0.00
158.179.188.159,8880,0,false,NRT,Asia Pacific,Tokyo,109,0.00
158.101.65.24,2082,0,false,NRT,Asia Pacific,Tokyo,109,0.00
132.145.120.115,2052,2052,false,NRT,Asia Pacific,Tokyo,109,0.00
132.145.121.247,80,0,false,NRT,Asia Pacific,Tokyo,109,0.00
132.145.123.112,2052,2052,false,NRT,Asia Pacific,Tokyo,109,0.00
140.238.42.149,8880,0,false,NRT,Asia Pacific,Tokyo,109,0.00
150.230.220.232,2087,2087,true,NRT,Asia Pacific,Tokyo,110,0.00
132.145.120.118,80,0,false,NRT,Asia Pacific,Tokyo,110,0.00
150.230.214.218,2052,2052,false,NRT,Asia Pacific,Tokyo,110,0.00
150.230.108.82,2082,0,false,NRT,Asia Pacific,Tokyo,110,0.00
155.248.176.68,2095,0,false,NRT,Asia Pacific,Tokyo,110,0.00
141.147.191.211,2083,2083,true,NRT,Asia Pacific,Tokyo,110,0.00
131.186.38.135,2095,2095,false,NRT,Asia Pacific,Tokyo,110,0.00
158.101.93.200,8443,0,true,NRT,Asia Pacific,Tokyo,110,0.00
131.186.59.94,80,80,false,NRT,Asia Pacific,Tokyo,110,0.00
151.145.70.28,2087,2087,true,NRT,Asia Pacific,Tokyo,111,0.00
132.145.123.238,2082,2082,false,NRT,Asia Pacific,Tokyo,111,0.00
132.145.114.4,8880,0,false,NRT,Asia Pacific,Tokyo,111,0.00
168.138.194.121,8080,8080,false,NRT,Asia Pacific,Tokyo,111,0.00
150.230.201.162,2086,2086,false,NRT,Asia Pacific,Tokyo,111,0.00
132.145.114.250,2082,2082,false,NRT,Asia Pacific,Tokyo,111,0.00
140.238.50.32,2082,2082,false,NRT,Asia Pacific,Tokyo,112,0.00
151.145.64.170,2086,2086,false,NRT,Asia Pacific,Tokyo,112,0.00
168.138.196.237,2096,2096,true,NRT,Asia Pacific,Tokyo,112,0.00
150.230.213.95,8080,8080,false,NRT,Asia Pacific,Tokyo,112,0.00
140.238.50.99,8443,8443,true,NRT,Asia Pacific,Tokyo,112,0.00
138.3.212.162,2053,0,true,NRT,Asia Pacific,Tokyo,112,0.00
150.230.108.135,2083,0,true,NRT,Asia Pacific,Tokyo,112,0.00
131.186.44.38,2052,0,false,NRT,Asia Pacific,Tokyo,112,0.00
158.101.149.52,2082,2082,false,NRT,Asia Pacific,Tokyo,112,0.00
155.248.176.68,8443,0,true,NRT,Asia Pacific,Tokyo,112,0.00
132.145.123.143,80,0,false,NRT,Asia Pacific,Tokyo,113,0.00
168.138.195.31,2053,2053,true,NRT,Asia Pacific,Tokyo,113,0.00
132.145.114.250,80,80,false,NRT,Asia Pacific,Tokyo,113,0.00
138.2.7.72,2095,2095,false,NRT,Asia Pacific,Tokyo,113,0.00
138.2.10.251,8880,8880,false,NRT,Asia Pacific,Tokyo,113,0.00
158.101.137.74,8080,8080,false,NRT,Asia Pacific,Tokyo,113,0.00
150.230.105.183,2086,0,false,NRT,Asia Pacific,Tokyo,113,0.00
158.101.69.12,80,0,false,NRT,Asia Pacific,Tokyo,114,0.00
140.238.39.87,2087,2087,true,NRT,Asia Pacific,Tokyo,114,0.00
168.138.214.62,2087,2087,true,NRT,Asia Pacific,Tokyo,114,0.00
151.145.64.170,2096,2096,true,NRT,Asia Pacific,Tokyo,114,0.00
141.147.160.221,8880,8880,false,NRT,Asia Pacific,Tokyo,114,0.00
140.238.50.99,2096,2096,true,NRT,Asia Pacific,Tokyo,114,0.00
132.145.121.125,2082,2082,false,NRT,Asia Pacific,Tokyo,114,0.00
140.238.46.138,2087,2087,true,NRT,Asia Pacific,Tokyo,114,0.00
155.248.186.182,2087,2087,true,NRT,Asia Pacific,Tokyo,114,0.00
150.230.212.9,8443,8443,true,NRT,Asia Pacific,Tokyo,114,0.00
140.238.33.165,80,80,false,NRT,Asia Pacific,Tokyo,115,0.00
158.101.68.100,2052,0,false,NRT,Asia Pacific,Tokyo,115,0.00
138.3.210.114,2086,0,false,NRT,Asia Pacific,Tokyo,115,0.00
151.145.64.170,2053,2053,true,NRT,Asia Pacific,Tokyo,115,0.00
151.145.68.166,2095,2095,false,NRT,Asia Pacific,Tokyo,115,0.00
158.101.158.251,2053,2053,true,NRT,Asia Pacific,Tokyo,115,0.00
151.145.65.203,8443,8443,true,NRT,Asia Pacific,Tokyo,116,0.00
150.230.109.138,2053,0,true,NRT,Asia Pacific,Tokyo,116,0.00
152.70.106.195,2083,0,true,NRT,Asia Pacific,Tokyo,116,0.00
155.248.181.4,80,80,false,NRT,Asia Pacific,Tokyo,117,0.00
141.147.189.242,8443,8443,true,NRT,Asia Pacific,Tokyo,117,0.00
150.230.192.173,2082,0,false,NRT,Asia Pacific,Tokyo,117,0.00
132.226.5.21,2083,2083,true,NRT,Asia Pacific,Tokyo,118,0.00
140.238.50.99,2053,2053,true,NRT,Asia Pacific,Tokyo,119,0.00
193.123.241.149,443,443,true,NRT,Asia Pacific,Tokyo,121,0.00
140.238.51.89,2087,2087,true,NRT,Asia Pacific,Tokyo,121,0.00
158.101.146.165,8443,8443,true,NRT,Asia Pacific,Tokyo,123,0.00
158.101.154.70,2053,2053,true,NRT,Asia Pacific,Tokyo,125,0.00
138.3.215.11,8080,0,false,HKG,Asia Pacific,Hong Kong,133,0.00
140.238.32.238,2087,2087,true,NRT,Asia Pacific,Tokyo,133,0.00
138.2.18.11,2083,2083,true,NRT,Asia Pacific,Tokyo,134,0.00
158.101.155.158,2083,2083,true,NRT,Asia Pacific,Tokyo,135,0.00
131.186.40.31,2082,2082,false,HKG,Asia Pacific,Hong Kong,136,0.00
158.101.152.221,2087,2087,true,NRT,Asia Pacific,Tokyo,141,0.00
131.186.59.232,2052,0,false,HKG,Asia Pacific,Hong Kong,142,0.00
158.101.133.129,2083,2083,true,NRT,Asia Pacific,Tokyo,150,0.00
141.147.174.7,8443,8443,true,NRT,Asia Pacific,Tokyo,150,0.00
132.145.121.242,2087,0,true,HKG,Asia Pacific,Hong Kong,156,0.00
150.230.105.228,8443,8443,true,HKG,Asia Pacific,Hong Kong,156,0.00
131.186.40.31,2083,0,true,HKG,Asia Pacific,Hong Kong,156,0.00
168.138.184.64,2052,2052,false,SIN,Asia Pacific,Singapore,157,0.00
158.101.148.221,2096,2096,true,HKG,Asia Pacific,Hong Kong,158,0.00
132.145.121.242,2095,2095,false,HKG,Asia Pacific,Hong Kong,158,0.00
138.2.31.68,80,80,false,HKG,Asia Pacific,Hong Kong,159,0.00
150.230.105.228,2086,0,false,HKG,Asia Pacific,Hong Kong,160,0.00
131.186.40.31,2052,2052,false,HKG,Asia Pacific,Hong Kong,161,0.00
141.147.178.135,2053,2053,true,HKG,Asia Pacific,Hong Kong,162,0.00
168.138.185.253,2096,0,true,SIN,Asia Pacific,Singapore,162,0.00
168.138.196.164,80,80,false,HKG,Asia Pacific,Hong Kong,163,0.00
141.147.9.91,443,443,true,EWR,North America,Newark,167,0.00
141.147.15.92,443,443,true,AMS,Europe,Amsterdam,168,0.00
141.147.8.54,443,0,true,FRA,Europe,Frankfurt,169,0.00
141.147.32.52,443,443,true,AMS,Europe,Amsterdam,170,0.00
140.238.39.21,8880,8880,false,NRT,Asia Pacific,Tokyo,174,0.00
89.168.107.85,443,443,true,FRA,Europe,Frankfurt,175,0.00
141.147.16.152,8443,443,true,FRA,Europe,Frankfurt,175,0.00
141.147.24.143,443,443,true,AMS,Europe,Amsterdam,176,0.00
158.101.206.70,2053,0,true,AMS,Europe,Amsterdam,177,0.00
89.168.116.117,443,443,true,AMS,Europe,Amsterdam,179,0.00
141.147.7.181,443,443,true,FRA,Europe,Frankfurt,179,0.00
146.235.231.168,443,443,true,SJC,North America,San Jose,183,0.00
144.24.182.15,443,443,true,FRA,Europe,Frankfurt,189,0.00
158.101.215.45,8443,0,true,AMS,Europe,Amsterdam,193,0.00
192.18.139.41,443,0,true,SJC,North America,San Jose,196,0.00
193.123.36.20,443,443,true,FRA,Europe,Frankfurt,196,0.00
129.153.119.97,443,0,true,LAX,North America,Los Angeles,209,0.00
152.70.166.114,443,0,true,FRA,Europe,Frankfurt,211,0.00
129.146.243.241,443,0,true,LAX,North America,Los Angeles,214,0.00
168.138.15.75,443,0,true,MEL,Oceania,Melbourne,217,0.00
140.238.203.213,443,0,true,SYD,Oceania,Sydney,219,0.00
150.136.61.148,443,443,true,IAD,North America,Ashburn,224,0.00
141.147.14.150,443,443,true,FRA,Europe,Frankfurt,224,0.00
129.146.2.27,443,0,true,LAX,North America,Los Angeles,225,0.00
138.3.244.36,80,0,false,FRA,Europe,Frankfurt,234,0.00
130.162.232.71,2095,0,false,AMS,Europe,Amsterdam,236,0.00
141.147.15.240,443,443,true,FRA,Europe,Frankfurt,247,0.00
129.80.16.248,443,443,true,IAD,North America,Ashburn,250,0.00
150.136.7.217,443,0,true,IAD,North America,Ashburn,251,0.00
